,subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
4053,S-7d651b,A-4ef964,15-11-2024,Ongoing,Pro,28,1372.0,16464.0,False,False,False,False,monthly,True
4054,S-668cdc,A-40de06,08-11-2023,Ongoing,Pro,28,1372.0,16464.0,False,False,False,False,monthly,True
4055,S-3ef584,A-72799b,17-11-2023,Ongoing,Enterprise,20,3980.0,47760.0,False,False,False,False,annual,True
4056,S-9211e5,A-d4ac0e,12-10-2024,Ongoing,Enterprise,28,5572.0,66864.0,False,False,False,False,annual,True
4057,S-3ae2dd,A-f45426,05-08-2024,Ongoing,Basic,57,0.0,0.0,True,False,False,False,annual,True
4058,S-942caf,A-812c5b,07-11-2024,Ongoing,Basic,71,1349.0,16188.0,False,False,False,False,monthly,True
4059,S-d71bdd,A-c45b23,26-05-2024,Ongoing,Enterprise,9,1791.0,21492.0,False,False,False,False,annual,False
4060,S-f32731,A-20736a,02-10-2024,Ongoing,Enterprise,50,0.0,0.0,True,False,False,False,monthly,True
4061,S-911b0a,A-8ed5dd,08-08-2023,Ongoing,Pro,5,245.0,2940.0,False,False,False,False,annual,True
4062,S-d09309,A-d49cc5,09-10-2024,Ongoing,Pro,75,3675.0,44100.0,False,False,False,False,monthly,True
4063,S-4260ed,A-4f18f0,15-07-2024,Ongoing,Basic,24,456.0,5472.0,False,False,False,False,annual,True
4064,S-c7e38a,A-2edab2,03-10-2024,Ongoing,Basic,17,323.0,3876.0,False,False,False,False,annual,True
4065,S-d22c1d,A-337bc1,18-09-2024,Ongoing,Pro,86,4214.0,50568.0,False,False,True,False,monthly,False
4066,S-aadf83,A-700ade,20-11-2024,04-12-2024,Enterprise,9,1791.0,21492.0,False,False,False,True,annual,True
4067,S-096835,A-117171,20-10-2024,Ongoing,Enterprise,45,0.0,0.0,True,False,False,False,monthly,True
4068,S-8ba96c,A-f6b2fb,20-06-2024,Ongoing,Enterprise,23,4577.0,54924.0,False,False,False,False,annual,True
4069,S-3112d0,A-68f37c,11-04-2024,Ongoing,Basic,94,1786.0,21432.0,False,False,False,False,monthly,True
4070,S-7ea5d9,A-684255,05-08-2024,Ongoing,Pro,10,490.0,5880.0,False,True,False,False,monthly,True
4071,S-c796c1,A-aa9511,11-10-2023,Ongoing,Pro,23,1127.0,13524.0,False,False,False,False,monthly,True
4072,S-0ea795,A-d3c88e,27-10-2024,Ongoing,Pro,16,784.0,9408.0,False,False,False,False,annual,True
4073,S-32545c,A-7dacce,13-11-2024,Ongoing,Enterprise,15,2985.0,35820.0,False,False,False,False,annual,False
4074,S-2aaca3,A-751c58,18-12-2024,Ongoing,Enterprise,26,5174.0,62088.0,False,False,False,False,monthly,True
4075,S-6fde5e,A-7c4956,20-12-2024,Ongoing,Basic,27,513.0,6156.0,False,False,False,False,annual,True
4076,S-7ccc38,A-2d1036,13-07-2024,Ongoing,Basic,69,1311.0,15732.0,False,False,False,False,annual,False
4077,S-ff9bde,A-8bde0c,20-12-2024,22-12-2024,Pro,12,588.0,7056.0,False,False,False,True,monthly,True
4078,S-a01d87,A-e5d6ab,27-06-2024,Ongoing,Basic,9,171.0,2052.0,False,False,False,False,annual,True
4079,S-9ac7cb,A-712f1c,19-04-2024,Ongoing,Pro,18,882.0,10584.0,False,False,False,False,monthly,True
4080,S-b47d75,A-b2225d,13-05-2024,Ongoing,Enterprise,47,9353.0,112236.0,False,False,False,False,annual,True
4081,S-d71a1f,A-40a557,03-11-2024,Ongoing,Pro,16,784.0,9408.0,False,True,False,False,annual,True
4082,S-08e560,A-de58ca,25-09-2023,07-01-2024,Pro,15,735.0,8820.0,False,False,False,True,monthly,True
4083,S-46ff9c,A-139c3b,27-11-2024,16-12-2024,Pro,28,1372.0,16464.0,False,False,False,True,monthly,True
4084,S-d91f4c,A-1b7577,15-11-2024,15-11-2024,Basic,10,190.0,2280.0,False,False,True,True,monthly,True
4085,S-40adae,A-8145a0,26-01-2024,Ongoing,Basic,10,190.0,2280.0,False,False,False,False,monthly,True
4086,S-db4e11,A-49b828,09-08-2024,Ongoing,Pro,14,686.0,8232.0,False,False,False,False,monthly,True
4087,S-e4a862,A-3ce5b8,03-10-2024,Ongoing,Enterprise,8,0.0,0.0,True,False,False,False,annual,True
4088,S-e7cb68,A-474ad4,29-01-2024,Ongoing,Pro,9,441.0,5292.0,False,False,False,False,annual,True
4089,S-e093a9,A-80eeb6,02-08-2023,Ongoing,Pro,22,1078.0,12936.0,False,True,False,False,monthly,True
4090,S-56834c,A-158f4e,30-08-2023,Ongoing,Pro,61,0.0,0.0,True,False,False,False,monthly,True
4091,S-11d922,A-533452,28-11-2024,Ongoing,Enterprise,15,2985.0,35820.0,False,False,True,False,monthly,True
4092,S-58b22d,A-6f50ae,31-12-2024,Ongoing,Enterprise,19,3781.0,45372.0,False,False,False,False,monthly,True
4093,S-42daaa,A-08e34e,07-08-2024,Ongoing,Basic,77,1463.0,17556.0,False,False,False,False,annual,False
4094,S-fa0d9e,A-726cfa,16-12-2024,Ongoing,Enterprise,38,7562.0,90744.0,False,False,False,False,monthly,False
4095,S-55c61c,A-8b0451,21-12-2024,Ongoing,Enterprise,41,8159.0,97908.0,False,False,False,False,annual,True
4096,S-9917a2,A-ac14bb,29-02-2024,Ongoing,Pro,26,0.0,0.0,True,False,False,False,annual,True
4097,S-154918,A-c1dfe1,22-09-2024,Ongoing,Basic,26,494.0,5928.0,False,False,False,False,monthly,False
4098,S-20152a,A-fabe19,20-12-2024,Ongoing,Enterprise,33,0.0,0.0,True,False,False,False,annual,False
4099,S-f0e08e,A-69b156,16-09-2024,Ongoing,Enterprise,13,2587.0,31044.0,False,False,False,False,monthly,True
4100,S-0896f4,A-781cc0,08-12-2024,Ongoing,Basic,12,228.0,2736.0,False,False,False,False,annual,True
4101,S-328ac2,A-417d2f,14-10-2024,Ongoing,Pro,4,196.0,2352.0,False,False,False,False,annual,False
4102,S-4df118,A-86fc1d,28-10-2024,02-11-2024,Basic,26,494.0,5928.0,False,True,False,True,monthly,True
4103,S-01bbff,A-de24d5,17-11-2024,Ongoing,Basic,5,95.0,1140.0,False,False,False,False,annual,True
4104,S-31d765,A-7dacce,04-12-2024,Ongoing,Pro,12,0.0,0.0,True,True,False,False,annual,True
4105,S-c64b73,A-de58ca,20-04-2023,Ongoing,Pro,15,735.0,8820.0,False,False,False,False,annual,True
4106,S-720940,A-2bc93d,29-07-2023,Ongoing,Basic,20,380.0,4560.0,False,True,False,False,monthly,True
4107,S-e753fa,A-a6d261,06-02-2024,Ongoing,Pro,28,1372.0,16464.0,False,True,False,False,annual,True
4108,S-755502,A-5a3eb9,28-05-2024,Ongoing,Enterprise,18,3582.0,42984.0,False,False,False,False,annual,True
4109,S-5480a7,A-94d3da,05-06-2023,Ongoing,Enterprise,41,8159.0,97908.0,False,True,False,False,annual,True
4110,S-db7a77,A-7df7a7,13-12-2023,Ongoing,Enterprise,15,2985.0,35820.0,False,False,False,False,annual,True
4111,S-6403db,A-37f969,02-11-2023,Ongoing,Basic,51,969.0,11628.0,False,False,False,False,monthly,True
4112,S-22f096,A-c58f49,15-10-2024,Ongoing,Enterprise,70,13930.0,167160.0,False,False,False,False,monthly,True
4113,S-20f1bd,A-bb2f49,16-02-2024,Ongoing,Pro,16,784.0,9408.0,False,False,False,False,monthly,True
4114,S-bbff6f,A-df10db,19-05-2024,Ongoing,Pro,26,1274.0,15288.0,False,False,False,False,monthly,True
4115,S-3a694d,A-781cc0,10-11-2024,Ongoing,Pro,20,980.0,11760.0,False,False,False,False,monthly,False
4116,S-e1820e,A-0651a4,24-11-2024,Ongoing,Enterprise,19,3781.0,45372.0,False,False,False,False,annual,True
4117,S-67595c,A-508199,08-02-2024,Ongoing,Basic,27,513.0,6156.0,False,False,False,False,annual,False
4118,S-17fb4d,A-71615e,04-07-2024,Ongoing,Enterprise,15,2985.0,35820.0,False,False,False,False,monthly,True
4119,S-f8a794,A-dec005,22-12-2023,Ongoing,Enterprise,31,6169.0,74028.0,False,False,False,False,monthly,True
4120,S-dc1c10,A-139c3b,28-11-2024,Ongoing,Basic,29,551.0,6612.0,False,False,False,False,annual,True
4121,S-59d050,A-751c58,11-10-2024,Ongoing,Pro,45,2205.0,26460.0,False,True,False,False,monthly,True
4122,S-a3b329,A-3a7284,23-12-2024,Ongoing,Basic,37,703.0,8436.0,False,False,True,False,monthly,False
4123,S-2881e0,A-42e5e1,21-07-2024,Ongoing,Pro,1,49.0,588.0,False,False,True,False,annual,True
4124,S-5d532c,A-cd458b,26-12-2024,Ongoing,Enterprise,10,1990.0,23880.0,False,False,True,False,monthly,True
4125,S-f9c661,A-1e50e0,05-09-2024,Ongoing,Enterprise,19,3781.0,45372.0,False,False,False,False,annual,True
4126,S-817e4b,A-42b791,08-10-2024,Ongoing,Enterprise,75,14925.0,179100.0,False,False,False,False,annual,False
4127,S-59be40,A-94f8c9,21-10-2024,Ongoing,Basic,13,247.0,2964.0,False,False,False,False,annual,True
4128,S-d82234,A-d77f4c,17-12-2024,18-12-2024,Pro,4,196.0,2352.0,False,True,False,True,annual,True
4129,S-68f388,A-671f31,27-11-2024,Ongoing,Basic,59,1121.0,13452.0,False,False,False,False,monthly,True
4130,S-eae806,A-c37601,30-12-2024,Ongoing,Enterprise,54,10746.0,128952.0,False,False,False,False,monthly,False
4131,S-1f0d7f,A-32728c,05-05-2024,Ongoing,Basic,20,380.0,4560.0,False,False,False,False,annual,True
4132,S-544f34,A-fdfc91,09-05-2024,Ongoing,Pro,29,1421.0,17052.0,False,False,False,False,monthly,True
4133,S-e71203,A-117171,02-10-2024,Ongoing,Enterprise,45,8955.0,107460.0,False,False,True,False,monthly,True
4134,S-a53eac,A-9077b0,18-11-2024,Ongoing,Basic,2,0.0,0.0,True,False,False,False,monthly,True
4135,S-efdeae,A-3793ee,23-10-2024,Ongoing,Enterprise,49,9751.0,117012.0,False,False,False,False,monthly,False
4136,S-29ccb8,A-eb1312,28-12-2024,Ongoing,Basic,25,475.0,5700.0,False,False,False,False,annual,True
4137,S-467016,A-e83938,28-11-2024,Ongoing,Enterprise,7,1393.0,16716.0,False,False,False,False,monthly,True
4138,S-12a13c,A-40a557,14-12-2024,Ongoing,Enterprise,16,3184.0,38208.0,False,False,False,False,monthly,True
4139,S-82ffca,A-508199,30-01-2024,Ongoing,Enterprise,19,3781.0,45372.0,False,False,False,False,annual,False
4140,S-85b5ce,A-e7a1e2,26-12-2024,Ongoing,Basic,10,190.0,2280.0,False,False,False,False,annual,True
4141,S-c1c645,A-443b7c,06-10-2024,Ongoing,Basic,4,76.0,912.0,False,True,False,False,annual,True
4142,S-02984e,A-2e3bad,21-06-2024,Ongoing,Enterprise,61,12139.0,145668.0,False,False,False,False,annual,True
4143,S-15e705,A-adc1f3,18-12-2024,Ongoing,Pro,9,441.0,5292.0,False,False,False,False,annual,True
4144,S-0a19d1,A-5b4ebb,21-10-2024,Ongoing,Enterprise,21,4179.0,50148.0,False,False,False,False,annual,False
4145,S-d50d25,A-6f50ae,13-07-2024,Ongoing,Pro,19,931.0,11172.0,False,False,False,False,annual,True
4146,S-cb2ad3,A-52dd88,13-11-2024,Ongoing,Basic,28,532.0,6384.0,False,True,False,False,annual,True
4147,S-15afd8,A-5c046d,18-12-2024,Ongoing,Enterprise,93,18507.0,222084.0,False,False,False,False,annual,True
4148,S-e79dbc,A-2e4581,30-10-2024,Ongoing,Pro,66,0.0,0.0,True,False,False,False,monthly,True
4149,S-33200e,A-f5641b,06-08-2024,Ongoing,Enterprise,31,6169.0,74028.0,False,False,False,False,monthly,True
4150,S-d5eae3,A-e7a1e2,09-08-2024,Ongoing,Enterprise,12,2388.0,28656.0,False,False,False,False,monthly,False
4151,S-f20079,A-8ae3fc,16-12-2024,Ongoing,Basic,20,380.0,4560.0,False,False,False,False,monthly,True
4152,S-93622a,A-d4ac0e,10-05-2024,Ongoing,Basic,156,0.0,0.0,True,False,False,False,monthly,True
4153,S-c62bb7,A-0a62f5,16-09-2024,Ongoing,Enterprise,16,3184.0,38208.0,False,False,False,False,monthly,True
4154,S-6696a0,A-82861f,04-08-2024,Ongoing,Basic,41,779.0,9348.0,False,False,False,False,monthly,True
4155,S-510999,A-7da956,30-06-2024,Ongoing,Enterprise,13,0.0,0.0,True,True,False,False,monthly,True
4156,S-255846,A-9a532a,28-08-2024,Ongoing,Enterprise,33,6567.0,78804.0,False,False,False,False,monthly,True
4157,S-fd8bb6,A-337bc1,02-08-2023,Ongoing,Pro,30,1470.0,17640.0,False,False,False,False,monthly,True
4158,S-d7461b,A-fa3095,17-12-2023,Ongoing,Pro,70,3430.0,41160.0,False,False,False,False,monthly,True
4159,S-2361ec,A-c45b23,12-12-2024,15-12-2024,Enterprise,26,5174.0,62088.0,False,False,False,True,annual,True
4160,S-9c47f6,A-5b1bcd,13-04-2024,Ongoing,Pro,73,0.0,0.0,True,False,False,False,annual,True
4161,S-c20518,A-b2af2e,14-10-2024,Ongoing,Enterprise,5,995.0,11940.0,False,False,False,False,monthly,True
4162,S-cdf835,A-f19409,17-04-2024,Ongoing,Pro,23,1127.0,13524.0,False,False,False,False,monthly,False
4163,S-cde2c6,A-dec005,17-09-2024,Ongoing,Enterprise,21,4179.0,50148.0,False,False,False,False,monthly,True
4164,S-af6974,A-86cdb4,23-11-2024,Ongoing,Pro,18,882.0,10584.0,False,False,False,False,annual,True
4165,S-38c5fd,A-32fb14,20-11-2023,28-06-2024,Basic,26,494.0,5928.0,False,False,False,True,annual,True
4166,S-7bf6d8,A-fe79a5,23-03-2024,Ongoing,Basic,9,0.0,0.0,True,False,False,False,annual,True
4167,S-ada98e,A-2789e3,21-10-2024,Ongoing,Basic,11,209.0,2508.0,False,True,False,False,annual,True
4168,S-3a3be9,A-1b707d,03-05-2024,14-07-2024,Basic,8,152.0,1824.0,False,False,False,True,annual,True
4169,S-d4e525,A-7988d1,25-07-2024,Ongoing,Basic,33,627.0,7524.0,False,False,False,False,annual,True
4170,S-8a6579,A-80eeb6,01-11-2024,Ongoing,Basic,22,418.0,5016.0,False,True,False,False,annual,True
4171,S-db7a97,A-e60f9d,11-11-2024,Ongoing,Enterprise,48,9552.0,114624.0,False,False,True,False,monthly,True
4172,S-699110,A-fda07f,01-10-2024,Ongoing,Enterprise,27,5373.0,64476.0,False,True,False,False,annual,False
4173,S-f5f52a,A-7641d3,18-06-2024,Ongoing,Pro,8,392.0,4704.0,False,False,False,False,annual,True
4174,S-748318,A-726cfa,03-11-2024,Ongoing,Basic,14,266.0,3192.0,False,False,False,False,annual,True
4175,S-bb7eef,A-798a3f,26-12-2023,24-04-2024,Basic,31,589.0,7068.0,False,True,False,True,annual,True
4176,S-af6536,A-13466a,11-02-2024,28-10-2024,Enterprise,40,7960.0,95520.0,False,False,False,True,monthly,True
4177,S-5f75b5,A-1b707d,13-04-2024,Ongoing,Enterprise,19,3781.0,45372.0,False,False,False,False,annual,True
4178,S-6f47c5,A-0b0d6d,31-12-2024,31-12-2024,Enterprise,13,2587.0,31044.0,False,False,False,True,annual,True
4179,S-552434,A-7f4db3,14-08-2024,Ongoing,Pro,79,3871.0,46452.0,False,False,False,False,annual,True
4180,S-86615c,A-592832,03-10-2024,Ongoing,Enterprise,26,5174.0,62088.0,False,True,False,False,monthly,True
4181,S-778307,A-f17767,15-11-2023,Ongoing,Pro,23,1127.0,13524.0,False,False,False,False,monthly,True
4182,S-1e1853,A-089363,25-11-2024,31-12-2024,Enterprise,26,5174.0,62088.0,False,False,False,True,monthly,True
4183,S-e371b7,A-310452,28-12-2024,Ongoing,Enterprise,50,9950.0,119400.0,False,False,False,False,monthly,True
4184,S-36885c,A-02cd81,07-04-2024,Ongoing,Pro,44,0.0,0.0,True,False,False,False,annual,True
4185,S-304f59,A-625d0b,15-10-2024,Ongoing,Basic,25,0.0,0.0,True,False,False,False,annual,True
4186,S-3e5d57,A-503d5a,24-01-2024,Ongoing,Basic,25,0.0,0.0,True,False,False,False,annual,True
4187,S-013f5c,A-40de06,16-07-2024,Ongoing,Pro,35,0.0,0.0,True,False,False,False,annual,True
4188,S-acb7af,A-8adedc,23-05-2024,Ongoing,Enterprise,4,0.0,0.0,True,False,False,False,annual,True
4189,S-9fae95,A-96bbc6,08-12-2024,Ongoing,Enterprise,56,11144.0,133728.0,False,True,False,False,annual,True
4190,S-70cf3c,A-3b5cd1,24-03-2024,Ongoing,Pro,13,637.0,7644.0,False,False,False,False,monthly,True
4191,S-d26bbf,A-054577,29-06-2024,Ongoing,Pro,35,1715.0,20580.0,False,False,False,False,monthly,True
4192,S-f7ef84,A-b11cd0,30-12-2023,Ongoing,Pro,26,1274.0,15288.0,False,False,False,False,annual,True
4193,S-7480e6,A-524364,31-12-2024,Ongoing,Enterprise,43,8557.0,102684.0,False,False,False,False,annual,True
4194,S-b95b76,A-dbc825,02-05-2024,Ongoing,Pro,19,931.0,11172.0,False,False,False,False,monthly,True
4195,S-639754,A-034368,14-12-2023,Ongoing,Basic,19,0.0,0.0,True,False,False,False,monthly,True
4196,S-06e3cd,A-42e5e1,22-10-2024,Ongoing,Basic,22,0.0,0.0,True,False,False,False,monthly,True
4197,S-0e43ee,A-09540c,28-05-2024,Ongoing,Enterprise,67,13333.0,159996.0,False,False,False,False,monthly,True
4198,S-a408fe,A-02fac6,18-10-2024,Ongoing,Pro,22,1078.0,12936.0,False,True,False,False,monthly,True
4199,S-916cca,A-e51ec7,04-10-2024,31-10-2024,Basic,3,0.0,0.0,True,True,False,True,annual,True
4200,S-332e0d,A-3b5cd1,30-09-2023,Ongoing,Pro,13,0.0,0.0,True,False,True,False,monthly,True
4201,S-5798f3,A-d77f4c,21-07-2024,Ongoing,Pro,7,343.0,4116.0,False,False,False,False,monthly,False
4202,S-ea389c,A-df10db,08-09-2024,Ongoing,Basic,14,266.0,3192.0,False,False,False,False,monthly,True
4203,S-8932ce,A-fa3095,18-12-2024,Ongoing,Basic,70,1330.0,15960.0,False,False,False,False,monthly,True
4204,S-14d515,A-eb7c38,02-07-2024,Ongoing,Enterprise,33,6567.0,78804.0,False,False,False,False,monthly,False
4205,S-99efdc,A-4e44e8,19-12-2024,Ongoing,Enterprise,17,3383.0,40596.0,False,False,False,False,annual,True
4206,S-183502,A-4e960a,11-04-2024,Ongoing,Enterprise,71,14129.0,169548.0,False,False,False,False,monthly,True
4207,S-7ff88c,A-b7ef83,30-12-2024,Ongoing,Pro,12,588.0,7056.0,False,False,False,False,monthly,False
4208,S-583674,A-7c5768,28-09-2024,Ongoing,Pro,6,0.0,0.0,True,False,False,False,monthly,True
4209,S-6e0386,A-2d4502,04-09-2024,Ongoing,Enterprise,22,4378.0,52536.0,False,False,False,False,monthly,True
4210,S-79535e,A-4a4c2d,11-12-2024,Ongoing,Pro,54,2646.0,31752.0,False,False,False,False,monthly,True
4211,S-180ae3,A-cab532,25-03-2024,Ongoing,Pro,11,539.0,6468.0,False,False,False,False,annual,True
4212,S-31be9c,A-5f2961,02-12-2024,Ongoing,Basic,55,1045.0,12540.0,False,False,False,False,monthly,False
4213,S-183460,A-310452,29-12-2024,Ongoing,Basic,9,171.0,2052.0,False,False,False,False,annual,True
4214,S-2b608a,A-adc1f3,18-09-2024,Ongoing,Basic,16,0.0,0.0,True,False,False,False,monthly,True
4215,S-499ea3,A-c16cf7,21-10-2024,12-11-2024,Enterprise,24,4776.0,57312.0,False,False,False,True,monthly,True
4216,S-a916c8,A-3cc791,26-04-2024,Ongoing,Basic,12,0.0,0.0,True,False,False,False,monthly,False
4217,S-4e563b,A-10b8f2,26-04-2024,Ongoing,Basic,103,1957.0,23484.0,False,False,False,False,annual,True
4218,S-f4e0a6,A-e61e98,31-08-2024,Ongoing,Basic,19,361.0,4332.0,False,False,False,False,monthly,True
4219,S-7717d6,A-378b99,02-12-2024,Ongoing,Enterprise,32,0.0,0.0,True,True,False,False,monthly,True
4220,S-ff4e21,A-7a0d69,22-11-2024,Ongoing,Pro,6,294.0,3528.0,False,True,False,False,annual,True
4221,S-40b133,A-432483,11-04-2023,Ongoing,Basic,4,0.0,0.0,True,False,False,False,annual,False
4222,S-92f228,A-779e4e,09-01-2023,Ongoing,Basic,9,171.0,2052.0,False,False,False,False,annual,True
4223,S-2aec7e,A-ce66f8,21-05-2024,Ongoing,Basic,29,551.0,6612.0,False,False,False,False,annual,True
4224,S-78f326,A-4c38bc,21-04-2024,Ongoing,Basic,36,0.0,0.0,True,False,False,False,monthly,True
4225,S-0e12d4,A-a45270,02-08-2024,Ongoing,Pro,13,637.0,7644.0,False,False,False,False,monthly,True
4226,S-9093cf,A-8ed5dd,18-02-2024,Ongoing,Enterprise,30,5970.0,71640.0,False,False,False,False,monthly,True
4227,S-db94ad,A-313be3,14-11-2024,Ongoing,Enterprise,47,0.0,0.0,True,False,False,False,annual,True
4228,S-59edf9,A-427b69,16-12-2024,Ongoing,Basic,17,323.0,3876.0,False,False,False,False,monthly,False
4229,S-e854de,A-18793f,25-12-2024,Ongoing,Pro,148,7252.0,87024.0,False,False,False,False,monthly,True
4230,S-28eeec,A-89ee83,29-11-2024,Ongoing,Pro,2,98.0,1176.0,False,True,False,False,annual,True
4231,S-b93c11,A-9f9299,08-07-2024,Ongoing,Basic,28,532.0,6384.0,False,False,False,False,monthly,False
4232,S-6cb3d7,A-fd7ad3,26-11-2024,20-12-2024,Pro,11,539.0,6468.0,False,True,False,True,annual,True
4233,S-bbdf5c,A-b7ef83,21-06-2024,Ongoing,Enterprise,8,1592.0,19104.0,False,False,False,False,monthly,True
4234,S-5b8c4f,A-7c5768,05-05-2024,Ongoing,Basic,8,152.0,1824.0,False,False,False,False,monthly,False
4235,S-6b9696,A-c16cf7,23-12-2024,Ongoing,Basic,35,665.0,7980.0,False,False,False,False,annual,True
4236,S-9f009b,A-68f37c,30-11-2023,Ongoing,Basic,16,0.0,0.0,True,False,False,False,monthly,True
4237,S-8317da,A-d49cc5,10-12-2024,Ongoing,Basic,50,950.0,11400.0,False,False,False,False,monthly,True
4238,S-d61866,A-f17767,22-03-2023,Ongoing,Enterprise,6,1194.0,14328.0,False,True,False,False,monthly,True
4239,S-0b8b0c,A-f17767,03-08-2024,Ongoing,Enterprise,1,199.0,2388.0,False,False,False,False,monthly,False
4240,S-084930,A-c1e51e,08-12-2024,Ongoing,Enterprise,3,597.0,7164.0,False,False,False,False,monthly,True
4241,S-2abab6,A-ae052e,22-01-2024,29-10-2024,Pro,39,0.0,0.0,True,False,True,True,monthly,True
4242,S-6b144c,A-3cc791,10-04-2024,Ongoing,Basic,16,304.0,3648.0,False,False,False,False,annual,True
4243,S-0efc9b,A-4bfa33,13-12-2024,Ongoing,Basic,12,228.0,2736.0,False,False,False,False,monthly,True
4244,S-f690e0,A-1f559b,25-07-2024,Ongoing,Basic,7,133.0,1596.0,False,False,False,False,monthly,True
4245,S-6ac338,A-2b9d3e,29-08-2024,Ongoing,Basic,28,532.0,6384.0,False,False,False,False,annual,True
4246,S-f52c97,A-40de06,17-11-2024,Ongoing,Basic,28,532.0,6384.0,False,False,True,False,annual,True
4247,S-8b00ff,A-40906c,19-06-2024,Ongoing,Enterprise,92,18308.0,219696.0,False,False,False,False,annual,True
4248,S-c7f25a,A-87aa7b,10-08-2024,Ongoing,Basic,25,475.0,5700.0,False,True,False,False,monthly,True
4249,S-dbee03,A-49b828,16-05-2023,Ongoing,Basic,9,171.0,2052.0,False,False,False,False,monthly,True
4250,S-1f15a2,A-7f4db3,05-04-2023,Ongoing,Basic,39,0.0,0.0,True,False,False,False,annual,True
4251,S-3da8ee,A-271f46,22-11-2024,Ongoing,Enterprise,46,9154.0,109848.0,False,False,False,False,monthly,True
4252,S-51dfbc,A-7f8241,24-09-2023,Ongoing,Pro,34,1666.0,19992.0,False,False,False,False,monthly,False
4253,S-027102,A-3c1a3f,30-09-2024,Ongoing,Enterprise,3,597.0,7164.0,False,False,False,False,annual,True
4254,S-d6f31b,A-b20d99,03-11-2024,Ongoing,Enterprise,20,3980.0,47760.0,False,True,False,False,monthly,True
4255,S-b5b39a,A-1f0636,17-03-2024,Ongoing,Pro,105,0.0,0.0,True,False,False,False,annual,True
4256,S-7ab956,A-53f4e3,03-12-2024,Ongoing,Basic,13,247.0,2964.0,False,False,False,False,annual,True
4257,S-0a7396,A-54d94a,24-02-2024,Ongoing,Pro,27,1323.0,15876.0,False,False,True,False,monthly,True
4258,S-337c84,A-2bc93d,22-09-2024,Ongoing,Basic,29,551.0,6612.0,False,True,False,False,annual,True
4259,S-b8c3e6,A-8ae05d,13-12-2024,Ongoing,Enterprise,86,0.0,0.0,True,False,False,False,monthly,True
4260,S-cd5968,A-ee42db,21-10-2023,Ongoing,Pro,13,637.0,7644.0,False,False,False,False,monthly,True
4261,S-dc3e11,A-2f6a32,01-12-2024,Ongoing,Pro,19,931.0,11172.0,False,False,False,False,monthly,True
4262,S-b18409,A-92a3af,26-10-2024,Ongoing,Pro,25,1225.0,14700.0,False,False,False,False,monthly,True
4263,S-d365af,A-4e44e8,01-09-2024,Ongoing,Basic,11,209.0,2508.0,False,False,False,False,annual,True
4264,S-eaf2e2,A-427b69,24-10-2024,Ongoing,Pro,17,833.0,9996.0,False,False,False,False,annual,False
4265,S-b7482e,A-cbd1a3,16-12-2024,Ongoing,Basic,34,646.0,7752.0,False,False,False,False,annual,True
4266,S-74704b,A-cb5333,15-12-2024,Ongoing,Pro,33,1617.0,19404.0,False,False,False,False,monthly,True
4267,S-f8e091,A-34d880,21-10-2024,Ongoing,Enterprise,5,995.0,11940.0,False,False,False,False,monthly,True
4268,S-41d741,A-65aeb5,23-08-2024,Ongoing,Basic,28,532.0,6384.0,False,False,False,False,annual,True
4269,S-79e254,A-474ad4,23-03-2024,Ongoing,Pro,53,2597.0,31164.0,False,False,False,False,annual,False
4270,S-2d21b9,A-b7b7b7,12-07-2024,Ongoing,Pro,24,1176.0,14112.0,False,False,False,False,annual,True
4271,S-d56460,A-d62e02,02-10-2024,Ongoing,Enterprise,16,3184.0,38208.0,False,False,False,False,annual,True
4272,S-8921cb,A-50bb9f,22-07-2024,Ongoing,Enterprise,35,6965.0,83580.0,False,False,False,False,monthly,True
4273,S-920d64,A-b7724f,21-07-2024,Ongoing,Basic,12,228.0,2736.0,False,False,False,False,annual,True
4274,S-ae7a5d,A-22f2df,21-12-2024,Ongoing,Pro,15,735.0,8820.0,False,False,False,False,annual,True
4275,S-d518e8,A-e4144b,06-12-2024,Ongoing,Basic,41,0.0,0.0,True,False,False,False,monthly,True
4276,S-3f1bb5,A-7e0a10,21-12-2023,Ongoing,Basic,46,874.0,10488.0,False,False,False,False,annual,True
4277,S-83ee41,A-ad3abd,20-04-2023,Ongoing,Basic,44,836.0,10032.0,False,False,False,False,annual,True
4278,S-9eeb7e,A-029f69,02-12-2024,Ongoing,Basic,11,209.0,2508.0,False,False,False,False,monthly,False
4279,S-649bb6,A-9f9299,18-07-2024,Ongoing,Enterprise,28,5572.0,66864.0,False,False,False,False,annual,False
4280,S-9f8b23,A-118f1c,24-12-2024,26-12-2024,Enterprise,128,25472.0,305664.0,False,False,False,True,annual,True
4281,S-510009,A-0651a4,16-11-2024,Ongoing,Enterprise,16,3184.0,38208.0,False,False,False,False,monthly,True
4282,S-295bac,A-779e4e,13-07-2023,Ongoing,Enterprise,58,11542.0,138504.0,False,False,False,False,monthly,True
4283,S-b555de,A-af0cd2,04-10-2023,Ongoing,Basic,19,361.0,4332.0,False,True,False,False,monthly,True
4284,S-1f5841,A-b30291,08-05-2024,Ongoing,Basic,5,95.0,1140.0,False,False,False,False,annual,True
4285,S-0d6da2,A-e4144b,28-11-2024,Ongoing,Enterprise,41,0.0,0.0,True,False,False,False,monthly,False
